Dealer,Number,Suit,Number,Suit,Number,Suit,Number,Suit,UpCard_Suit,UpCard_Number,,Dealer,Number,Suit,Number,Suit,Number,Suit,Number,Suit,,Own Crib (frequencies),,,,,,Other Crib,,,
You,9,C,9,D,8,C,13,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,C,9,D,8,C,13,S,H,13,,,,,,,,,,,,,,,,,,,,,
You,9,C,9,D,8,C,13,S,H,13,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,10,C,5,S,13,H,H,4,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,12,S,2,C,8,D,11,H,C,13,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
You,4,S,4,D,7,C,10,C,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,H,13,C,7,D,11,H,D,2,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
You,5,H,10,S,4,D,9,S,C,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,13,S,9,D,11,S,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
You,5,H,12,C,10,H,13,C,C,7,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,8,D,13,C,11,S,11,C,H,2,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
You,3,S,10,H,1,C,7,C,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
Bill,1,C,4,C,11,H,11,S,D,12,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
You,1,H,1,C,1,S,9,H,S,5,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
Bill,12,S,2,S,5,S,13,D,D,10,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
You,11,H,11,S,2,C,4,C,C,5,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
Bill,13,C,10,H,2,H,5,H,S,12,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
You,8,D,11,S,11,C,13,C,D,4,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
Bill,3,S,8,H,5,H,11,C,H,10,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
You,7,D,9,C,11,C,13,D,S,7,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
Bill,10,S,12,C,5,H,13,D,S,4,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
You,8,H,8,C,6,C,13,H,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,7,C,9,H,12,S,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,4,C,3,C,1,S,3,H,H,4,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
You,13,C,10,D,7,H,10,S,D,9,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
Bill,11,D,2,C,6,H,7,D,D,5,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
You,11,C,11,S,8,H,10,D,H,2,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
Bill,9,C,7,H,4,S,4,D,C,8,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
You,11,C,13,C,9,C,12,D,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
Bill,6,C,3,H,4,S,13,S,S,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
You,8,C,8,H,7,C,13,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
Bill,7,C,2,S,8,H,8,S,H,4,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,3,H,1,D,9,S,12,H,S,6,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
You,10,C,9,D,7,C,10,S,D,1,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
Bill,2,D,13,S,13,H,13,C,H,5,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
You,8,C,7,D,1,S,3,S,H,8,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
Bill,2,S,2,D,4,C,12,C,D,11,,,,,,,,,,,,,,,,,,,,,
